order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd
28231,2015-01-21 10:36:14.000,425121,356928,2,1,59.99,22.49
28232,2015-01-21 10:40:32.000,425128,343388,2,1,59.99,22.49
28233,2015-01-21 10:52:05.000,425140,356940,1,2,109.98,41.98
28234,2015-01-21 11:15:58.000,425172,312558,1,2,95.98,33.98
28235,2015-01-21 11:24:35.000,425174,356963,1,1,49.99,19.49
28236,2015-01-21 11:32:19.000,425178,321719,1,2,79.98,28.98
28237,2015-01-21 11:46:36.000,425198,356978,1,1,49.99,19.49
28238,2015-01-21 11:46:45.000,425215,356991,2,1,59.99,22.49
28239,2015-01-21 11:54:51.000,425217,356993,1,1,49.99,19.49
28240,2015-01-21 12:03:08.000,425226,321711,3,2,95.98,33.98
28241,2015-01-21 12:03:51.000,425233,357005,1,1,49.99,19.49
28242,2015-01-21 12:05:21.000,425234,357006,3,1,45.99,14.49
28243,2015-01-21 12:35:45.000,425270,357034,1,2,95.98,33.98
28244,2015-01-21 12:45:08.000,425279,357041,1,2,79.98,28.98
28245,2015-01-21 13:00:22.000,425293,357052,1,1,49.99,19.49
28246,2015-01-21 13:04:05.000,425303,310126,4,1,29.99,9.49
28247,2015-01-21 13:25:33.000,425319,335191,4,1,29.99,9.49
28248,2015-01-21 13:46:02.000,425337,357085,4,1,29.99,9.49
28249,2015-01-21 13:54:49.000,425335,357083,4,1,29.99,9.49
28250,2015-01-21 14:11:36.000,425368,326261,1,1,49.99,19.49
28251,2015-01-21 14:25:33.000,425390,357126,1,1,49.99,19.49
28252,2015-01-21 14:56:13.000,425423,357153,1,2,79.98,28.98
28253,2015-01-21 15:12:42.000,425433,357162,1,2,95.98,33.98
28254,2015-01-21 15:31:27.000,425462,357185,4,1,29.99,9.49
28255,2015-01-21 15:44:56.000,425468,330655,1,1,49.99,19.49
28256,2015-01-21 15:54:44.000,425485,357200,1,1,49.99,19.49
28257,2015-01-21 16:19:51.000,425511,357219,2,1,59.99,22.49
28258,2015-01-21 16:22:41.000,425521,357227,1,1,49.99,19.49
28259,2015-01-21 16:29:10.000,425525,336696,2,1,59.99,22.49
28260,2015-01-21 16:30:40.000,425530,357232,2,2,89.98,31.98
28261,2015-01-21 16:56:23.000,425550,357247,2,1,59.99,22.49
28262,2015-01-21 17:15:49.000,425577,330022,2,1,59.99,22.49
28263,2015-01-21 17:21:09.000,425581,357270,1,1,49.99,19.49
28264,2015-01-21 17:30:07.000,425588,357274,3,2,95.98,33.98
28265,2015-01-21 17:31:38.000,425590,357276,1,1,49.99,19.49
28266,2015-01-21 17:40:41.000,425605,357288,1,2,95.98,33.98
28267,2015-01-21 17:44:27.000,425602,357285,3,2,75.98,23.98
28268,2015-01-21 18:16:28.000,425629,357306,1,1,49.99,19.49
28269,2015-01-21 18:21:23.000,425643,357319,2,1,59.99,22.49
28270,2015-01-21 18:23:31.000,425635,357312,1,1,49.99,19.49
28271,2015-01-21 18:49:13.000,425660,357332,3,2,75.98,23.98
28272,2015-01-21 19:15:06.000,425671,357342,1,2,79.98,28.98
28273,2015-01-21 19:26:00.000,425677,357347,3,1,45.99,14.49
28274,2015-01-21 19:47:41.000,425701,357366,1,1,49.99,19.49
28275,2015-01-21 19:49:53.000,425702,357367,1,1,49.99,19.49
28276,2015-01-21 20:22:54.000,425720,357381,1,2,95.98,33.98
28277,2015-01-21 20:26:18.000,425723,329790,1,2,95.98,33.98
28278,2015-01-21 20:36:01.000,425734,309700,2,2,89.98,31.98
28279,2015-01-21 21:22:14.000,425761,357406,2,1,59.99,22.49
28280,2015-01-21 21:26:51.000,425769,297137,1,2,95.98,33.98
28281,2015-01-21 22:24:34.000,425792,357430,1,1,49.99,19.49
28282,2015-01-21 22:32:47.000,425802,357437,2,2,89.98,31.98
28283,2015-01-21 22:59:28.000,425812,357443,3,1,45.99,14.49
28284,2015-01-21 23:21:45.000,425821,357452,3,2,75.98,23.98
28285,2015-01-21 23:24:31.000,425824,357455,1,1,49.99,19.49
28286,2015-01-21 23:34:53.000,425826,357456,1,1,49.99,19.49
28287,2015-01-21 23:54:05.000,425837,357465,4,1,29.99,9.49
28288,2015-01-21 23:54:17.000,425829,357459,4,2,75.98,23.98
28289,2015-01-22 00:04:17.000,425836,326408,2,1,59.99,22.49
28290,2015-01-22 00:22:10.000,425846,357472,1,1,49.99,19.49
28291,2015-01-22 00:40:36.000,425852,343548,1,2,95.98,33.98
28292,2015-01-22 01:15:24.000,425863,294768,3,1,45.99,14.49
28293,2015-01-22 01:30:52.000,425867,289779,1,1,49.99,19.49
28294,2015-01-22 01:32:15.000,425864,357481,1,1,49.99,19.49
28295,2015-01-22 01:37:09.000,425865,357482,2,1,59.99,22.49
28296,2015-01-22 04:49:24.000,425918,357517,1,2,79.98,28.98
28297,2015-01-22 04:56:08.000,425925,357520,1,2,79.98,28.98
28298,2015-01-22 05:38:29.000,425936,357528,1,1,49.99,19.49
28299,2015-01-22 07:21:37.000,425963,334758,3,1,45.99,14.49
28300,2015-01-22 07:36:11.000,425968,357551,1,1,49.99,19.49
28301,2015-01-22 07:53:45.000,425973,357554,1,1,49.99,19.49
28302,2015-01-22 08:39:55.000,426000,303376,4,2,79.98,28.98
28303,2015-01-22 08:44:22.000,426005,357579,4,1,29.99,9.49
28304,2015-01-22 08:45:46.000,426003,318073,3,1,45.99,14.49
28305,2015-01-22 09:07:00.000,426022,357593,2,2,89.98,31.98
28306,2015-01-22 09:13:49.000,426027,357596,2,1,59.99,22.49
28307,2015-01-22 09:21:49.000,426039,309658,2,1,59.99,22.49
28308,2015-01-22 10:08:30.000,426068,310022,1,1,49.99,19.49
28309,2015-01-22 10:13:51.000,426073,357633,1,1,49.99,19.49
28310,2015-01-22 10:16:44.000,426083,323289,2,1,59.99,22.49
28311,2015-01-22 10:23:04.000,426085,357641,2,1,59.99,22.49
28312,2015-01-22 10:28:34.000,426098,357651,4,1,29.99,9.49
28313,2015-01-22 10:28:56.000,426093,357648,2,1,59.99,22.49
28314,2015-01-22 10:59:24.000,426127,317737,1,2,95.98,33.98
28315,2015-01-22 11:17:09.000,426146,308893,1,1,49.99,19.49
28316,2015-01-22 11:36:14.000,426164,357694,1,1,49.99,19.49
28317,2015-01-22 11:45:30.000,426174,357702,1,1,49.99,19.49
28318,2015-01-22 11:49:02.000,426180,357706,1,1,49.99,19.49
28319,2015-01-22 11:52:08.000,426177,357704,1,1,49.99,19.49
28320,2015-01-22 12:06:21.000,426192,357712,1,2,79.98,28.98
28321,2015-01-22 12:14:55.000,426207,357725,1,2,95.98,33.98
28322,2015-01-22 12:25:09.000,426217,357733,1,1,49.99,19.49
28323,2015-01-22 12:29:58.000,426225,337678,2,2,105.98,36.98
28324,2015-01-22 12:30:18.000,426226,357741,2,2,89.98,31.98
28325,2015-01-22 12:39:07.000,426231,330709,1,1,49.99,19.49
28326,2015-01-22 12:41:30.000,426235,357748,1,1,49.99,19.49
28327,2015-01-22 12:50:38.000,426251,321466,1,1,49.99,19.49
28328,2015-01-22 13:07:45.000,426267,357770,2,2,89.98,31.98
28329,2015-01-22 13:18:26.000,426283,357782,1,1,49.99,19.49
28330,2015-01-22 13:25:28.000,426304,357800,2,1,59.99,22.49
28331,2015-01-22 13:56:33.000,426337,305542,1,2,109.98,41.98
28332,2015-01-22 14:06:39.000,426346,357835,1,1,49.99,19.49
28333,2015-01-22 14:17:05.000,426361,357847,1,2,95.98,33.98
28334,2015-01-22 14:39:25.000,426386,357865,1,1,49.99,19.49
28335,2015-01-22 14:51:12.000,426389,303859,1,1,49.99,19.49
28336,2015-01-22 14:53:21.000,426397,357874,3,2,95.98,33.98
28337,2015-01-22 14:56:27.000,426405,357880,1,1,49.99,19.49
28338,2015-01-22 15:09:21.000,426421,357894,1,1,49.99,19.49
28339,2015-01-22 15:55:23.000,426460,357925,1,1,49.99,19.49
28340,2015-01-22 16:28:10.000,426487,357946,1,1,49.99,19.49
28341,2015-01-22 16:31:03.000,426489,357947,1,2,95.98,33.98
28342,2015-01-22 16:32:01.000,426496,357954,1,2,79.98,28.98
28343,2015-01-22 17:07:15.000,426544,357995,1,1,49.99,19.49
28344,2015-01-22 17:11:23.000,426547,357998,1,2,95.98,33.98
28345,2015-01-22 17:37:00.000,426569,358013,4,1,29.99,9.49
28346,2015-01-22 18:04:55.000,426595,317363,1,1,49.99,19.49
28347,2015-01-22 18:06:23.000,426593,335667,3,1,45.99,14.49
28348,2015-01-22 18:38:44.000,426627,358057,1,1,49.99,19.49
28349,2015-01-22 19:05:36.000,426644,358070,1,1,49.99,19.49
28350,2015-01-22 19:11:17.000,426648,358073,1,1,49.99,19.49
28351,2015-01-22 19:14:26.000,426659,358081,2,1,59.99,22.49
28352,2015-01-22 19:14:41.000,426655,328436,4,2,89.98,31.98
28353,2015-01-22 19:16:13.000,426657,358079,2,1,59.99,22.49
28354,2015-01-22 19:17:08.000,426658,358080,3,2,105.98,36.98
28355,2015-01-22 19:48:57.000,426675,358093,1,1,49.99,19.49
28356,2015-01-22 20:06:41.000,426683,353989,4,1,29.99,9.49
28357,2015-01-22 20:14:16.000,426690,358103,1,2,95.98,33.98
28358,2015-01-22 20:33:13.000,426705,322427,1,2,95.98,33.98
28359,2015-01-22 20:39:14.000,426709,358117,1,2,79.98,28.98
28360,2015-01-22 20:48:45.000,426714,358121,1,1,49.99,19.49
28361,2015-01-22 21:00:37.000,426722,358127,3,1,45.99,14.49
28362,2015-01-22 21:11:32.000,426723,358128,1,2,95.98,33.98
28363,2015-01-22 21:25:27.000,426741,358143,4,1,29.99,9.49
28364,2015-01-22 21:28:50.000,426738,323458,1,1,49.99,19.49
28365,2015-01-22 21:32:36.000,426744,358146,1,2,79.98,28.98
28366,2015-01-22 21:51:08.000,426750,358151,2,1,59.99,22.49
28367,2015-01-22 22:02:02.000,426765,353244,3,1,45.99,14.49
28368,2015-01-22 22:03:28.000,426768,358163,4,1,29.99,9.49
28369,2015-01-22 22:07:35.000,426771,358166,1,1,49.99,19.49
28370,2015-01-22 22:11:44.000,426772,353526,3,1,45.99,14.49
28371,2015-01-22 22:19:04.000,426778,358172,3,1,45.99,14.49
28372,2015-01-22 22:35:28.000,426787,358175,1,1,49.99,19.49
28373,2015-01-22 22:38:06.000,426786,320545,1,1,49.99,19.49
28374,2015-01-22 22:56:49.000,426796,358181,1,1,49.99,19.49
28375,2015-01-22 22:58:43.000,426800,358185,1,2,95.98,33.98
28376,2015-01-22 23:14:52.000,426802,353470,2,2,89.98,31.98
28377,2015-01-22 23:30:04.000,426810,337761,1,2,79.98,28.98
28378,2015-01-22 23:34:25.000,426813,327868,1,2,95.98,33.98
28379,2015-01-22 23:50:54.000,426823,358203,1,1,49.99,19.49
28380,2015-01-23 00:14:04.000,426833,311537,1,1,49.99,19.49
28381,2015-01-23 01:17:36.000,426855,358227,1,2,79.98,28.98
28382,2015-01-23 01:21:11.000,426856,319857,1,1,49.99,19.49
28383,2015-01-23 01:39:33.000,426859,358229,3,1,45.99,14.49
28384,2015-01-23 01:54:28.000,426862,358231,1,1,49.99,19.49
28385,2015-01-23 02:16:54.000,426870,358239,1,1,49.99,19.49
28386,2015-01-23 02:58:21.000,426878,358244,2,1,59.99,22.49
28387,2015-01-23 03:41:46.000,426886,358252,1,1,49.99,19.49
28388,2015-01-23 04:11:33.000,426890,358254,1,2,79.98,28.98
28389,2015-01-23 05:30:19.000,426918,358276,1,1,49.99,19.49
28390,2015-01-23 05:46:47.000,426922,358280,1,1,49.99,19.49
28391,2015-01-23 06:31:45.000,426932,358288,1,1,49.99,19.49
28392,2015-01-23 07:13:33.000,426944,320809,4,1,29.99,9.49
28393,2015-01-23 08:02:27.000,426966,315684,3,2,75.98,23.98
28394,2015-01-23 08:51:39.000,426998,358339,4,1,29.99,9.49
28395,2015-01-23 09:23:45.000,427024,358361,4,2,89.98,31.98
28396,2015-01-23 09:35:08.000,427028,358364,1,2,95.98,33.98
28397,2015-01-23 09:53:03.000,427051,358382,1,2,79.98,28.98
28398,2015-01-23 09:54:17.000,427049,358380,1,2,109.98,41.98
28399,2015-01-23 09:58:43.000,427062,320394,1,1,49.99,19.49
28400,2015-01-23 09:58:48.000,427065,358393,1,2,95.98,33.98
28401,2015-01-23 10:04:41.000,427070,358396,3,2,75.98,23.98
28402,2015-01-23 10:05:16.000,427066,358394,1,2,109.98,41.98
28403,2015-01-23 10:56:35.000,427116,340919,1,2,79.98,28.98
28404,2015-01-23 11:22:22.000,427145,358458,1,1,49.99,19.49
28405,2015-01-23 11:40:02.000,427171,339825,1,1,49.99,19.49
28406,2015-01-23 12:19:15.000,427205,358500,2,1,59.99,22.49
28407,2015-01-23 12:35:16.000,427224,326796,1,1,49.99,19.49
28408,2015-01-23 12:35:31.000,427221,358510,1,1,49.99,19.49
28409,2015-01-23 13:04:36.000,427255,358539,1,1,49.99,19.49
28410,2015-01-23 13:05:23.000,427253,358538,3,2,105.98,36.98
28411,2015-01-23 13:13:48.000,427260,358543,4,1,29.99,9.49
28412,2015-01-23 13:33:24.000,427282,341000,1,1,49.99,19.49
28413,2015-01-23 13:49:05.000,427293,358564,1,1,49.99,19.49
28414,2015-01-23 13:50:54.000,427296,358566,1,2,79.98,28.98
28415,2015-01-23 14:00:45.000,427310,358575,1,2,95.98,33.98
28416,2015-01-23 14:27:31.000,427332,323035,3,1,45.99,14.49
28417,2015-01-23 14:35:58.000,427338,329089,2,1,59.99,22.49
28418,2015-01-23 14:41:45.000,427347,358599,1,1,49.99,19.49
28419,2015-01-23 14:48:43.000,427350,324642,1,1,49.99,19.49
28420,2015-01-23 14:53:33.000,427355,307597,3,2,95.98,33.98
28421,2015-01-23 14:54:17.000,427352,358603,3,1,45.99,14.49
28422,2015-01-23 15:00:09.000,427359,307922,3,2,75.98,23.98
28423,2015-01-23 15:00:21.000,427358,358607,1,2,79.98,28.98
28424,2015-01-23 15:13:28.000,427370,358616,1,2,109.98,41.98
28425,2015-01-23 15:21:15.000,427383,358627,2,1,59.99,22.49
28426,2015-01-23 15:22:31.000,427386,358630,1,1,49.99,19.49
28427,2015-01-23 15:24:29.000,427394,358637,1,1,49.99,19.49
28428,2015-01-23 15:46:16.000,427416,358653,1,1,49.99,19.49
28429,2015-01-23 15:52:24.000,427427,343720,1,1,49.99,19.49
28430,2015-01-23 15:55:56.000,427426,358660,1,2,109.98,41.98
28431,2015-01-23 16:01:07.000,427435,308651,4,1,29.99,9.49
28432,2015-01-23 16:03:10.000,427430,358662,2,2,89.98,31.98
28433,2015-01-23 16:04:09.000,427432,358664,1,1,49.99,19.49
28434,2015-01-23 16:11:01.000,427445,358673,1,2,95.98,33.98
28435,2015-01-23 16:13:25.000,427450,358678,4,1,29.99,9.49
28436,2015-01-23 16:23:51.000,427454,358682,1,2,79.98,28.98
28437,2015-01-23 16:33:45.000,427473,358696,1,2,79.98,28.98
28438,2015-01-23 16:53:20.000,427490,358709,1,1,49.99,19.49
28439,2015-01-23 16:54:49.000,427487,358707,4,1,29.99,9.49
28440,2015-01-23 17:48:18.000,427526,358737,2,1,59.99,22.49
28441,2015-01-23 19:02:20.000,427585,295521,1,1,49.99,19.49
28442,2015-01-23 19:04:16.000,427584,358786,2,2,109.98,41.98
28443,2015-01-23 19:12:40.000,427600,358799,1,2,95.98,33.98
28444,2015-01-23 19:36:44.000,427610,358802,1,1,49.99,19.49
28445,2015-01-23 19:53:04.000,427618,358808,1,2,79.98,28.98
28446,2015-01-23 20:24:35.000,427633,358820,1,2,95.98,33.98
28447,2015-01-23 21:21:30.000,427662,358842,1,1,49.99,19.49
28448,2015-01-23 21:27:45.000,427667,358847,1,1,49.99,19.49
28449,2015-01-23 21:36:44.000,427670,358850,4,1,29.99,9.49
28450,2015-01-23 22:16:59.000,427686,358864,1,1,49.99,19.49
28451,2015-01-23 23:35:50.000,427719,322212,1,1,49.99,19.49
28452,2015-01-24 00:34:09.000,427736,358905,1,2,79.98,28.98
28453,2015-01-24 00:49:49.000,427746,358912,1,1,49.99,19.49
28454,2015-01-24 00:55:32.000,427748,358914,3,2,75.98,23.98
28455,2015-01-24 02:17:41.000,427769,358927,1,2,79.98,28.98
28456,2015-01-24 02:45:37.000,427774,358932,4,1,29.99,9.49
28457,2015-01-24 02:54:00.000,427775,358933,1,2,109.98,41.98
28458,2015-01-24 04:01:24.000,427790,358945,2,1,59.99,22.49
28459,2015-01-24 04:25:26.000,427798,311686,3,1,45.99,14.49
28460,2015-01-24 04:53:26.000,427804,309247,1,1,49.99,19.49
28461,2015-01-24 05:06:40.000,427809,358959,3,1,45.99,14.49
28462,2015-01-24 05:09:54.000,427810,348390,1,2,95.98,33.98
28463,2015-01-24 05:28:36.000,427812,358961,1,1,49.99,19.49
28464,2015-01-24 06:21:06.000,427828,358974,4,1,29.99,9.49
28465,2015-01-24 06:44:45.000,427832,358978,1,1,49.99,19.49
28466,2015-01-24 07:10:37.000,427837,358983,3,2,95.98,33.98
28467,2015-01-24 07:19:02.000,427838,326914,1,1,49.99,19.49
28468,2015-01-24 09:07:57.000,427868,359007,1,2,79.98,28.98
28469,2015-01-24 09:53:21.000,427881,339423,1,1,49.99,19.49
28470,2015-01-24 10:06:23.000,427885,359020,1,1,49.99,19.49
28471,2015-01-24 10:55:15.000,427912,341841,1,1,49.99,19.49
28472,2015-01-24 11:05:57.000,427913,298730,2,1,59.99,22.49
28473,2015-01-24 11:20:09.000,427921,359046,2,1,59.99,22.49
28474,2015-01-24 11:21:12.000,427918,359044,3,1,45.99,14.49
28475,2015-01-24 11:30:39.000,427925,352079,1,1,49.99,19.49
28476,2015-01-24 11:40:43.000,427926,315400,1,1,49.99,19.49
28477,2015-01-24 12:15:08.000,427938,334314,1,1,49.99,19.49
28478,2015-01-24 13:00:09.000,427963,359076,2,1,59.99,22.49
28479,2015-01-24 13:16:21.000,427969,359081,2,1,59.99,22.49
28480,2015-01-24 13:36:51.000,427976,352426,4,1,29.99,9.49
28481,2015-01-24 13:36:51.000,427978,359087,1,1,49.99,19.49
28482,2015-01-24 13:59:32.000,427995,359100,1,1,49.99,19.49
28483,2015-01-24 14:04:07.000,427987,359095,1,1,49.99,19.49
28484,2015-01-24 14:09:34.000,427999,328000,3,1,45.99,14.49
28485,2015-01-24 14:41:31.000,428016,323768,1,2,79.98,28.98
28486,2015-01-24 14:55:45.000,428023,359121,1,1,49.99,19.49
28487,2015-01-24 15:02:09.000,428029,359126,3,2,75.98,23.98
28488,2015-01-24 15:37:00.000,428044,327580,2,2,89.98,31.98
28489,2015-01-24 16:24:31.000,428069,359154,1,1,49.99,19.49
28490,2015-01-24 17:39:31.000,428095,332748,1,1,49.99,19.49
28491,2015-01-24 17:49:24.000,428103,359182,3,2,95.98,33.98
28492,2015-01-24 17:53:04.000,428100,359180,1,2,95.98,33.98
28493,2015-01-24 18:55:06.000,428120,359195,1,1,49.99,19.49
28494,2015-01-24 19:08:08.000,428126,359200,1,1,49.99,19.49
28495,2015-01-24 20:41:58.000,428155,359222,1,2,95.98,33.98
28496,2015-01-24 21:19:15.000,428170,359235,3,1,45.99,14.49
28497,2015-01-24 22:29:39.000,428189,359250,1,1,49.99,19.49
28498,2015-01-24 22:30:53.000,428188,359249,4,1,29.99,9.49
28499,2015-01-24 22:45:27.000,428195,359256,2,1,59.99,22.49
28500,2015-01-24 23:01:01.000,428207,359265,3,2,95.98,33.98
28501,2015-01-24 23:29:03.000,428219,359273,1,1,49.99,19.49
28502,2015-01-24 23:32:18.000,428221,359274,1,2,95.98,33.98
28503,2015-01-24 23:43:51.000,428226,350185,4,1,29.99,9.49
28504,2015-01-24 23:51:47.000,428228,305106,3,1,45.99,14.49
28505,2015-01-25 02:03:29.000,428249,359292,1,1,49.99,19.49
28506,2015-01-25 03:22:52.000,428261,359301,1,2,95.98,33.98
28507,2015-01-25 06:10:16.000,428288,359322,2,1,59.99,22.49
28508,2015-01-25 07:57:45.000,428305,359338,2,1,59.99,22.49
28509,2015-01-25 09:10:18.000,428328,320089,1,1,49.99,19.49
28510,2015-01-25 09:15:16.000,428332,359359,1,1,49.99,19.49
28511,2015-01-25 09:31:28.000,428339,359364,1,1,49.99,19.49
28512,2015-01-25 09:50:30.000,428344,359367,1,2,79.98,28.98
28513,2015-01-25 09:55:39.000,428343,359366,1,2,95.98,33.98
28514,2015-01-25 10:35:05.000,428367,359383,1,1,49.99,19.49
28515,2015-01-25 11:19:00.000,428375,359389,1,1,49.99,19.49
28516,2015-01-25 11:31:12.000,428381,359394,1,1,49.99,19.49
28517,2015-01-25 12:29:09.000,428400,359411,1,1,49.99,19.49
28518,2015-01-25 14:35:38.000,428444,359444,1,1,49.99,19.49
28519,2015-01-25 14:35:59.000,428442,359443,1,2,95.98,33.98
28520,2015-01-25 14:45:53.000,428447,359445,1,2,109.98,41.98
28521,2015-01-25 15:08:53.000,428452,359449,1,1,49.99,19.49
28522,2015-01-25 16:06:14.000,428473,358933,2,1,59.99,22.49
28523,2015-01-25 17:33:44.000,428498,359486,1,1,49.99,19.49
28524,2015-01-25 18:09:48.000,428516,359501,2,1,59.99,22.49
28525,2015-01-25 19:04:38.000,428528,359511,1,1,49.99,19.49
28526,2015-01-25 20:16:28.000,428558,355997,3,2,105.98,36.98
28527,2015-01-25 20:31:01.000,428566,359542,2,1,59.99,22.49
28528,2015-01-25 20:32:29.000,428571,320146,1,2,95.98,33.98
28529,2015-01-25 20:40:28.000,428573,359547,1,1,49.99,19.49
28530,2015-01-25 21:15:19.000,428592,359561,2,1,59.99,22.49
28531,2015-01-25 21:24:53.000,428599,359567,1,1,49.99,19.49
28532,2015-01-25 22:46:08.000,428627,343770,1,1,49.99,19.49
28533,2015-01-25 22:56:50.000,428632,345259,1,2,79.98,28.98
28534,2015-01-25 23:00:49.000,428635,359595,2,2,89.98,31.98
28535,2015-01-26 00:15:00.000,428669,359619,1,2,79.98,28.98
28536,2015-01-26 00:16:28.000,428667,359617,1,2,79.98,28.98
28537,2015-01-26 00:21:50.000,428674,359624,1,1,49.99,19.49
28538,2015-01-26 02:43:29.000,428717,359656,2,2,89.98,31.98
28539,2015-01-26 02:50:56.000,428723,359661,1,2,109.98,41.98
28540,2015-01-26 03:35:44.000,428733,359668,1,1,49.99,19.49
28541,2015-01-26 03:52:56.000,428736,359670,1,1,49.99,19.49
28542,2015-01-26 04:24:08.000,428745,359677,1,2,95.98,33.98
28543,2015-01-26 05:02:03.000,428756,335900,1,1,49.99,19.49
28544,2015-01-26 05:25:16.000,428763,359691,1,2,95.98,33.98
28545,2015-01-26 05:28:01.000,428770,359696,1,2,79.98,28.98
28546,2015-01-26 07:00:43.000,428797,333587,1,2,95.98,33.98
28547,2015-01-26 07:32:43.000,428808,359726,1,1,49.99,19.49
28548,2015-01-26 08:23:56.000,428830,330436,4,1,29.99,9.49
28549,2015-01-26 08:26:46.000,428835,359745,1,2,79.98,28.98
28550,2015-01-26 08:35:41.000,428841,343083,1,1,49.99,19.49
28551,2015-01-26 09:09:08.000,428876,359781,4,1,29.99,9.49
28552,2015-01-26 09:12:06.000,428878,336152,2,1,59.99,22.49
28553,2015-01-26 09:15:40.000,428883,359787,1,1,49.99,19.49
28554,2015-01-26 09:17:49.000,428881,359785,3,2,95.98,33.98
28555,2015-01-26 09:23:08.000,428886,359789,1,2,95.98,33.98
28556,2015-01-26 09:51:19.000,428923,359816,1,1,49.99,19.49
28557,2015-01-26 10:22:53.000,428947,359835,1,1,49.99,19.49
28558,2015-01-26 10:42:03.000,428961,359845,1,2,79.98,28.98
28559,2015-01-26 10:45:16.000,428962,359846,1,1,49.99,19.49
28560,2015-01-26 10:54:43.000,428979,346189,1,2,79.98,28.98
28561,2015-01-26 10:55:20.000,428981,359861,1,2,79.98,28.98
28562,2015-01-26 10:55:58.000,428978,359859,1,1,49.99,19.49
28563,2015-01-26 11:05:18.000,428988,359866,2,1,59.99,22.49
28564,2015-01-26 11:09:10.000,428993,337627,1,2,109.98,41.98
28565,2015-01-26 11:16:15.000,429000,359876,2,1,59.99,22.49
28566,2015-01-26 11:24:04.000,429008,359883,4,1,29.99,9.49
28567,2015-01-26 11:26:20.000,429014,359887,1,1,49.99,19.49
28568,2015-01-26 12:00:10.000,429037,325063,1,1,49.99,19.49
28569,2015-01-26 12:08:15.000,429055,359918,1,1,49.99,19.49
28570,2015-01-26 12:10:10.000,429054,313752,1,1,49.99,19.49
28571,2015-01-26 12:19:38.000,429059,359921,2,1,59.99,22.49
28572,2015-01-26 12:30:28.000,429069,359929,1,2,79.98,28.98
28573,2015-01-26 12:49:47.000,429098,359952,1,2,109.98,41.98
28574,2015-01-26 12:51:12.000,429096,327279,1,1,49.99,19.49
28575,2015-01-26 13:05:35.000,429112,359963,1,1,49.99,19.49
28576,2015-01-26 13:23:54.000,429129,359976,1,1,49.99,19.49
28577,2015-01-26 13:34:30.000,429148,359991,2,1,59.99,22.49
28578,2015-01-26 13:49:14.000,429161,360000,1,1,49.99,19.49
28579,2015-01-26 14:02:06.000,429170,333277,1,1,49.99,19.49
28580,2015-01-26 14:05:03.000,429184,360016,3,1,45.99,14.49
28581,2015-01-26 14:15:28.000,429199,360029,3,1,45.99,14.49
28582,2015-01-26 14:19:05.000,429205,360034,2,1,59.99,22.49
28583,2015-01-26 14:19:08.000,429198,360028,1,1,49.99,19.49
28584,2015-01-26 14:39:19.000,429218,350692,3,2,75.98,23.98
28585,2015-01-26 14:39:37.000,429222,316297,3,2,75.98,23.98
28586,2015-01-26 14:47:24.000,429220,360045,3,1,45.99,14.49
28587,2015-01-26 14:49:56.000,429224,310048,2,1,59.99,22.49
28588,2015-01-26 14:52:25.000,429230,360049,1,1,49.99,19.49
28589,2015-01-26 15:00:48.000,429232,345684,1,1,49.99,19.49
28590,2015-01-26 15:05:48.000,429237,360054,1,2,109.98,41.98
28591,2015-01-26 15:28:35.000,429262,343638,1,1,49.99,19.49
28592,2015-01-26 15:29:42.000,429269,339594,1,1,49.99,19.49
28593,2015-01-26 15:41:05.000,429291,343550,2,2,105.98,36.98
28594,2015-01-26 15:56:44.000,429296,360096,3,1,45.99,14.49
28595,2015-01-26 16:50:18.000,429362,360146,1,1,49.99,19.49
28596,2015-01-26 17:10:37.000,429372,360154,1,1,49.99,19.49
28597,2015-01-26 17:14:03.000,429377,360158,1,1,49.99,19.49
28598,2015-01-26 17:24:45.000,429385,360166,1,1,49.99,19.49
28599,2015-01-26 17:26:15.000,429389,360170,4,1,29.99,9.49
28600,2015-01-26 17:45:26.000,429408,360184,1,2,109.98,41.98
28601,2015-01-26 18:04:04.000,429435,356052,1,2,79.98,28.98
28602,2015-01-26 18:05:58.000,429442,327095,3,2,75.98,23.98
28603,2015-01-26 18:10:57.000,429437,360205,1,1,49.99,19.49
28604,2015-01-26 18:22:45.000,429445,312212,3,1,45.99,14.49
28605,2015-01-26 18:40:12.000,429455,360217,1,1,49.99,19.49
28606,2015-01-26 18:44:48.000,429464,360223,1,1,49.99,19.49
28607,2015-01-26 19:07:54.000,429490,335479,4,1,29.99,9.49
28608,2015-01-26 19:14:09.000,429494,314993,3,1,45.99,14.49
28609,2015-01-26 19:57:00.000,429515,315704,1,2,79.98,28.98
28610,2015-01-26 20:03:56.000,429519,332457,1,2,95.98,33.98
28611,2015-01-26 20:32:39.000,429535,327260,1,2,79.98,28.98
28612,2015-01-26 20:33:31.000,429536,323207,4,1,29.99,9.49
28613,2015-01-26 21:32:45.000,429577,360300,3,2,75.98,23.98
28614,2015-01-26 21:37:15.000,429580,329334,1,2,79.98,28.98
28615,2015-01-26 22:18:38.000,429606,360322,1,1,49.99,19.49
28616,2015-01-26 22:29:32.000,429608,360323,4,2,79.98,28.98
28617,2015-01-26 22:47:22.000,429624,360336,1,1,49.99,19.49
